"id","name","date_entered","date_modified","modified_user_id","created_by","description","deleted","assigned_user_id","account_type","industry","annual_revenue","phone_fax","billing_address_street","billing_address_city","billing_address_state","billing_address_postalcode","billing_address_country","rating","phone_office","phone_alternate","website","ownership","employees","ticker_symbol","shipping_address_street","shipping_address_city","shipping_address_state","shipping_address_postalcode","shipping_address_country","parent_id","sic_code","campaign_id"
"6c8a624d-44f5-1ec1-7ef3-440c55370f96", "Q Pharma", "0000-00-00 00:00:00", "2009-12-01 15:06:27", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "4523-9759", "Av. Chorroarin 710", "", "", "", "Argentina", "", "4523-9652", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=745", "", "", "", "", "", "", "", "Argentina", "", "", ""
"8e50b8b4-17e5-1f77-55c3-440c5555bd50", "QUIM MEDICAL", "0000-00-00 00:00:00", "2006-03-07 20:52:03", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "1", "", "0", "1", "", "", "", "4762-7664", "Int. Amaro Avalos 4208", "Munro", "Buenos Aires", "1605", "Argentina", "", "4762-7600", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=238", "", "", "", "", "", "", "", "Argentina", "", "", ""
"532f3fd7-cc84-98df-b988-440c557b9ad4", "Raymos", "0000-00-00 00:00:00", "2006-03-07 20:52:37", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "1", "", "0", "1", "", "", "", "4788-2625", "Vuelta de Obligado 2775", "Capital", "Buenos Aires", "1428", "Argentina", "", "4781-2552 (Líneas rotativ", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=241", "", "", "", "", "", "", "", "Argentina", "", "", ""
"6e5081c3-b252-94b7-82dd-440c55c80e2c", "Raysan", "0000-00-00 00:00:00", "2010-01-06 12:32:38", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "Lerma 426", "Capital Federal", "Buenos Aires", "", "Argentina", "", "", "", "http://www.raysan.com.ar", "", "", "", "", "", "", "", "", "", "", ""
"781976ce-7a81-5cd9-9c7b-440c55f8b479", "RICHET", "0000-00-00 00:00:00", "2006-03-07 20:53:28", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "1", "", "0", "1", "", "", "", "4584-1593", "Tres Arroyos 1829", "Capital", "Buenos Aires", "1416", "Argentina", "", "5129-5555", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=244", "", "", "", "", "", "", "", "Argentina", "", "", ""
"81d7066b-8716-1698-7e93-440c5521cf96", "Richmond", "0000-00-00 00:00:00", "2007-05-02 19:28:57", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "5555-1630", "Av. Elcano 4938", "Capital", "Buenos Aires", "C1427CIU", "Argentina", "", "5555-1600 (Líneas rotativ", "", "http://www.richmondlab.com.ar", "", "", "", "", "", "", "", "Argentina", "", "", ""
"b1e75eb7-d80e-78ba-6a80-440c556fb78f", "ROFINA", "0000-00-00 00:00:00", "2006-12-12 13:16:19", "b5aabf8d-e845-576a-e54c-44bbbce72314", "1", "", "0", "1", "", "", "", "4344-9527", "Fray Justo Sarmiento 2350", "Olivos", "Buenos Aires", "1636", "Argentina", "", "4344-9500", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=252", "", "", "", "", "", "", "", "Argentina", "", "", ""
"c59af8cf-1936-b6dc-82bb-440c558dad83", "Rontag", "0000-00-00 00:00:00", "2006-03-07 20:57:20", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "1", "", "0", "1", "", "", "", "4785-6632", "Arcos 2626", "Capital", "Buenos Aires", "1428", "Argentina", "", "4789-8000", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=254", "", "", "", "", "", "", "", "Argentina", "", "", ""
"1e02672e-f5c9-383a-3fc1-440c552e4859", "Roux Ocefa", "0000-00-00 00:00:00", "2006-03-07 20:57:53", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "1", "", "0", "1", "", "", "", "4383-8140  4381-4661", "Montevideo 79/81", "Capital", "Buenos Aires", "1019", "Argentina", "", "4383-0067/9  4381-3061/6", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=256", "", "", "", "", "", "", "", "Argentina", "", "", ""
"4b1244d5-abe8-d6bf-72ea-440c550793ac", "Sancor", "0000-00-00 00:00:00", "2008-02-14 15:35:49", "2016eb50-d014-8533-f5c6-4623c37f6258", "1", "", "0", "1", "", "", "", "", "Ruta Panamericana Km. 25", "Don Torcuato", "Buenos Aires", "1611", "Argentina", "", "4748-5300", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=262", "", "", "", "", "", "", "", "Argentina", "", "", ""
"6f6d7ab3-d5c7-88d2-804e-440c55375314", "Sandoz", "0000-00-00 00:00:00", "2013-06-19 14:53:34", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "4701-0761", "Domingo de Acasusso 3780 1º piso", "Olivos", "Buenos Aires", "", "Argentina", "", "4704-2400", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=163", "", "", "", "", "", "", "", "Argentina", "", "", ""
"4841097f-9dcb-1b35-658c-440c55903266", "Sanitas", "0000-00-00 00:00:00", "2006-03-07 20:58:52", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "1", "", "0", "1", "", "", "", "4687-4065/3663", "Saladillo 2452", "Capital", "Buenos Aires", "1440", "Argentina", "", "4687-3663/1716", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=264", "", "", "", "", "", "", "", "Argentina", "", "", ""
"1e5cbbd1-ce1e-1311-0ed4-440c5533b297", "Bayer Schering Pharma", "0000-00-00 00:00:00", "2009-11-17 18:15:53", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "Resultado de la adquisicion de Schering AG x parte de Bayer AG, se ha creado esta nueva division. Especializada en Ginecologia y Andrologia, Oncologia, Diagnosticos y Radiofarmaceuticos, asi como Terapeuticos Especializados, segmento que incluye medicamentos para enfermedades discapacitantes.", "0", "1", "", "", "", "4762-7100", "Ricardo Gutierrez 3652", "Munro", "Buenos Aires", "1605", "Argentina", "", "4762-7000", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=267", "", "", "", "", "", "", "", "Argentina", "", "", ""
"ac17bf2e-8bc9-f952-91e0-440c5527c1fc", "Serono", "0000-00-00 00:00:00", "2008-06-25 13:11:49", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "", "", "", "", "", "", "", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=273", "", "", "", "", "", "", "", "", "", "", ""
"bf9d901a-c37d-59ae-0568-440c55d596d2", "Sertex", "0000-00-00 00:00:00", "2006-03-07 21:03:57", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "1", "", "0", "1", "", "", "", "(0341) 4392706", "Brown 2862", "Rosario", "Santa Fe", "2000", "Argentina", "", "(0341) 4304519/4300215", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=525", "", "", "", "", "", "", "", "Argentina", "", "", ""
"c9ad2075-5a3a-3c4d-289e-440c55115635", "Servier", "0000-00-00 00:00:00", "2010-11-05 20:30:53", "5299efde-0730-3dc3-5224-4cb74cd8fbee", "1", "", "0", "1", "", "", "", "", "Av. Del Libertador 5926, Piso 8", "Capital Federal", "Buenos Aires", "1428", "Argentina", "", "4706-5800 (Líneas rotativ", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=154", "", "", "", "", "", "", "", "Argentina", "", "", ""
"16f95450-539f-5810-90a6-440c55dd271c", "SISCOM", "0000-00-00 00:00:00", "2007-02-02 20:59:27", "77f65876-0037-1e32-ce81-454b5eefe54b", "1", "Cambio de domicilio a partir del 12/02/07", "0", "1", "", "", "", "", "Uruguay 775 3° B", "Capital Federal", "", "", "Argentina", "", "4375-4640/4641", "", "http://", "", "", "", "", "", "", "", "Argentina", "", "", ""
"2271468d-a17b-cea7-00ea-440c553bc8fe", "Sojar", "0000-00-00 00:00:00", "0000-00-00 00:00:00", "1", "1", "", "0", "1", "", "", "", "(0341) 4371757", "Vélez Sarsfield 870", "Rosario", "Santa Fe", "2013", "Argentina", "", "(0341) 4395844/4393206", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=585", "", "", "", "", "", "", "", "Argentina", "", "", ""
"2e127939-450a-f4ea-2072-440c55c90f55", "Soubeiran Chobet", "0000-00-00 00:00:00", "2006-03-07 21:07:28", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "1", "", "0", "1", "", "", "", "4545-1010", "Iberá 5055", "Capital", "Buenos Aires", "1431", "Argentina", "", "4545-5454", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=257", "", "", "", "", "", "", "", "Argentina", "", "", ""
"4b20c309-4eec-43a7-d245-440c55aa6cd5", "Spedrog Caillon", "0000-00-00 00:00:00", "2006-03-07 21:07:59", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "1", "", "0", "1", "", "", "", "4644-5946/4585-2929", "Alte. F. J. Seguí 2106", "Capital", "Buenos Aires", "1416", "Argentina", "", "4644-5944/5947  4581-9984", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=283", "", "", "", "", "", "", "", "Argentina", "", "", ""
"5f2bbb0d-57b1-f941-4032-440c557a1421", "Glaxo - Stiefel", "0000-00-00 00:00:00", "2011-05-20 19:16:15", "1", "1", "", "0", "1", "", "", "", "4725-8949", "Carlos Casares 3690, Victoria", "", "Buenos Aires", "B1644BCD", "Argentina", "", "4725-8900", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=287", "", "", "", "", "", "", "", "Argentina", "", "", ""
"8395293b-f65c-0cfd-f237-440c55930327", "SZAMA", "0000-00-00 00:00:00", "2006-03-07 21:08:40", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "1", "", "0", "1", "", "", "", "4613-3004", "Lafuente 161", "Capital", "Buenos Aires", "1406", "Argentina", "", "4612-2828  4637-8688", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=291", "", "", "", "", "", "", "", "Argentina", "", "", ""
"ce5fe2c7-e04d-acec-90f0-440c557eaf5d", "Temis Lostalo", "0000-00-00 00:00:00", "2006-03-07 21:10:29", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "1", "", "0", "1", "", "", "", "6344-1390", "Zepita 3178", "Capital", "Buenos Aires", "1285", "Argentina", "", "6344-1300/01/02/03/04/05", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=292", "", "", "", "", "", "", "", "Argentina", "", "", ""
"a2046034-55bd-92db-9e7c-440c55ce1ccc", "Therafarma", "0000-00-00 00:00:00", "2011-11-23 18:17:58", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "4372-3777", "Moreno 1833 /35", "Capital", "Buenos Aires", "1094", "Argentina", "", "4372-3777", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=668", "", "", "", "", "", "", "", "Argentina", "", "", ""
"d68de050-4ec8-6ec0-64c5-440c5588e26c", "TRB Pharma", "0000-00-00 00:00:00", "2006-03-07 21:14:57", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "1", "", "0", "1", "", "", "", "4555-5159", "Plaza 939", "Capital", "Buenos Aires", "1427", "Argentina", "", "4555-3600 (Líneas rotativ", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=293", "", "", "", "", "", "", "", "Argentina", "", "", ""
"303a0bba-97c8-0fee-81e1-440c55a4bb23", "Unanut", "0000-00-00 00:00:00", "2009-12-01 15:04:31", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "Serrano 1044", "Capital", "Buenos Aires", "1414", "Argentina", "", "4899-1111", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=710", "", "", "", "", "", "", "", "Argentina", "", "", ""
"3a402f12-21ed-cd92-c13c-440c55065f64", "Valeant", "0000-00-00 00:00:00", "2009-12-01 15:04:41", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "Av. Int. Tomkinson 2054", "San Isidro", "Buenos Aires", "B1642EMU", "Argentina", "", "4732-8600", "", "http://www.valeant.com.ar", "", "", "", "", "", "", "", "Argentina", "", "", ""
"799e6cbe-43d1-b7ed-ec90-440c559b81e5", "Vannier", "0000-00-00 00:00:00", "2008-04-28 17:59:06", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "H. Irigoyen 2321 5to. Piso", "Capital", "Buenos Aires", "1089", "Argentina", "", "4952-3500/9200", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=372", "", "", "", "", "", "", "", "Argentina", "", "", ""
"836fcc75-59f7-7ec1-9cb4-440c55b72c51", "VIVETAL", "0000-00-00 00:00:00", "2010-05-12 18:27:30", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "Luis María Campos 1544. 4to piso dpto 15", "Capital Federal", "", "", "Argentina", "", "", "", "http://", "", "", "", "", "", "", "", "Argentina", "", "", ""
"8d3a2274-392f-7963-b7c3-440c5572cab3", "WELT", "0000-00-00 00:00:00", "2011-01-20 16:24:15", "5299efde-0730-3dc3-5224-4cb74cd8fbee", "1", "", "0", "1", "", "", "", "4545-6473", "Tronador 3030/2", "Capital", "Buenos Aires", "1430", "Argentina", "", "4541-9889", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=310", "", "", "", "", "", "", "", "Argentina", "", "", ""
"9fb2adf3-fb9e-0df2-1104-440c55c40dad", "WHITEHALL", "0000-00-00 00:00:00", "2006-03-07 21:19:10", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "1", "", "0", "1", "", "", "", "4317-1668", "Ing. E Butty 275, Piso 7", "Capital", "Buenos Aires", "C1001AFA", "Argentina", "", "4317-1600", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=313", "", "", "", "", "", "", "", "Argentina", "", "", ""
"b1abe66f-e190-ecde-abd8-440c55e0dd0e", "Wierhom Pharma", "0000-00-00 00:00:00", "2010-06-03 15:35:28", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "Arismendi 2441", "Capital Federal", "", "", "Argentina", "", "4523-4815 o 4522-2879", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=493", "", "", "", "", "", "", "", "Argentina", "", "", ""
"4a80cf5f-99d3-fa95-f2f4-44c8b75352a4", "Gaston Giscard SRL", "2006-07-27 12:55:34", "2008-10-01 19:34:27", "bcddac05-88f1-c172-3f2a-46f3d281c113", "1b400413-945b-db8b-904d-44038007ea2c", "", "0", "1b400413-945b-db8b-904d-44038007ea2c", "", "", "", "", "Av. Rivadavia 4178 - P.1º "A"", "Capital Federal", "Buenos Aires", "1205 AAO", "Argentina", "", "4981-4140", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"d08cd775-35c8-b81a-4124-44e5b9abccbd", "Bioworld", "2006-08-18 12:56:59", "2007-01-02 19:52:37", "b5aabf8d-e845-576a-e54c-44bbbce72314", "b5aabf8d-e845-576a-e54c-44bbbce72314", "", "0", "b5aabf8d-e845-576a-e54c-44bbbce72314", "", "", "", "", "Sanchez de Bustamante 1896 - Piso 2 dpto. A", "Capital Federal", "Buenos Aires", "", "Argentina", "", "011-5237-2250", "", "http://bioworldlab.com", "", "", "", "", "", "", "", "", "", "", ""
"33422bc2-1f28-45e2-5806-44522c516599", "Denver Farma ..", "2006-04-28 14:53:23", "2010-12-21 14:31:48", "2016eb50-d014-8533-f5c6-4623c37f6258", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "", "0", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "", "", "", "", "Av. de los Constituyentes 4215", "Buenos Aires", "", "", "", "", "", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"5b454568-f982-962f-cb89-4417065ffc93", "Nova Argentia", "2006-03-14 18:09:12", "2012-06-26 17:45:50", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", " 
", "0", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "Customer", "", "", "5296-9368", "Carlos Calvo 2764 - 4 Piso.", "Capital Federal.", "", "C1230AAT", "Argentina", "", "5296-9350", "", "http://", "", "", "", "Carlos Calvo 2764 - 4 Piso.", "Capital Federal.", "", "C1230AAT", "Argentina", "", "", ""
"6b96c5af-7d6b-d3a7-22bd-440da9c046c4", "Eurofarma", "2006-03-07 15:40:36", "2012-08-02 18:03:17", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "Saavedra 363", "Ramos Mejia", "", "1704", "", "", "4658.0871", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"b012f226-b7a7-0111-8e11-4474a83931d9", "Garden House", "2006-05-24 18:39:43", "2009-01-06 12:11:34", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "", "0", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "", "", "", "", "Estomba 1060", "Capital Federal", "Buenos Aires", "", "", "", "4554-7749", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"4ad3acc0-9dae-0b2b-da3f-4463927b5a2d", "Drogueria Distrisam S.A.", "2006-05-11 19:37:24", "2009-12-01 14:41:04", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "", "0", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "", "", "", "", "Tres Arroyos 641", "Capital Federal", "Buenos Aires", "", "", "", "4582-5999/4584-0458", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"33ab8094-5ab6-9d63-8ad2-4458b8bead3c", "Graciela Poste", "2006-05-03 14:03:07", "2009-12-01 14:56:51", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "", "0", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "", "", "", "", "Edmundo Fierro 184
Torres de Bernal
Torre A "1" piso 9 Depto 4", "Bernal", "", "", "", "", "", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"3f85f88f-6642-2fbe-d37c-443278649082", "HLB Pharma", "2006-04-04 13:47:25", "2008-10-08 12:52:02", "bcddac05-88f1-c172-3f2a-46f3d281c113", "1b400413-945b-db8b-904d-44038007ea2c", "", "0", "1", "", "", "", "", "Av. Int. Tomkinson 2054", "San Isidro", "Buenos Aires", "B1642EMU", "Argentina", "", "4732-8300", "0800-345-0452", "http://www.hlbpharma.com", "", "", "", "", "", "", "", "", "", "", ""
"d02d37b9-92e2-150c-508b-44aed09b24c2", "Framingham Pharma", "2006-07-07 21:20:35", "2012-08-02 18:08:12", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1b400413-945b-db8b-904d-44038007ea2c", "Anteriormente se llamaba Leon Slapak S.R.L.", "0", "1b400413-945b-db8b-904d-44038007ea2c", "", "", "", "5901-2745", "Aguero 363", "Capital Federal", "Buenos Aires", "1171", "Argentina", "", "4867 6767", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"be157dea-2293-de83-61db-440c667098fc", "Sanofi Aventis", "2006-03-06 16:42:36", "2006-03-07 21:00:48", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "1", "", "0", "1", "", "", "", "", "Av. Int. Tomkinson 2054", "San isidro", "", "", "", "", "", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"bee82f3e-abdb-591a-ecbe-450550aec9a4", "Psicopharma S.A.", "2006-09-11 12:02:46", "2009-12-01 15:01:33", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "b5aabf8d-e845-576a-e54c-44bbbce72314", "", "0", "b5aabf8d-e845-576a-e54c-44bbbce72314", "", "", "", "", "Av. Brazil", "Capital Federal", "Buenos Aires", "1260", "Argentina", "", "4943-4433 / 4447", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"3dada3b2-1140-a82e-79fd-4513d0af7119", "VCV S.A.", "2006-09-22 12:01:13", "2011-11-23 18:31:01", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "b5aabf8d-e845-576a-e54c-44bbbce72314", "Agencia Biferdil", "0", "b5aabf8d-e845-576a-e54c-44bbbce72314", "", "", "", "", "Guatemala 4429", "Capital Federal", "Buenos Aires", "1425", "Argentina", "", "", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"70d5a27b-513f-68c3-49fa-4513d84baa81", "Biferdil", "2006-09-22 12:36:00", "2006-09-25 20:45:25", "b5aabf8d-e845-576a-e54c-44bbbce72314", "b5aabf8d-e845-576a-e54c-44bbbce72314", "", "0", "b5aabf8d-e845-576a-e54c-44bbbce72314", "", "", "", "", "Loyola 722 PB", "Capital Federal", "Buenos Aires", "1414", "Argentina", "", "", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"89ff8b14-9362-4f5d-416e-453ce2272fa7", "Klonal Laboratorios", "2006-10-23 15:40:07", "2006-10-23 15:40:24", "b5aabf8d-e845-576a-e54c-44bbbce72314", "b5aabf8d-e845-576a-e54c-44bbbce72314", "", "0", "b5aabf8d-e845-576a-e54c-44bbbce72314", "", "", "", "", "Luis María Drago 694 Bº", "San Fernando", "Córdoba", "5016", "Argentina", "", "(54-351)-461-2775", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"b3d8845c-b67f-e3e9-ed56-453ce707b8ab", "ZMS S.A.", "2006-10-23 16:01:26", "2006-10-23 16:05:54", "b5aabf8d-e845-576a-e54c-44bbbce72314", "b5aabf8d-e845-576a-e54c-44bbbce72314", "- Andrómaco - ", "0", "b5aabf8d-e845-576a-e54c-44bbbce72314", "", "", "", "", "Av. Juan B. Justo 637 9º", "Capital Federal", "Buenos Aires", "1425", "Argentina", "", "6310-1000", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"bc959cb7-8380-211a-2f07-4548e12e8710", "Abadía Cultural del Niño Dios", "2006-11-01 18:05:14", "2009-12-01 14:38:26", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "b5aabf8d-e845-576a-e54c-44bbbce72314", "", "0", "b5aabf8d-e845-576a-e54c-44bbbce72314", "", "Other", "", "3436-423-171", "Ruta Pcial. Nº 11 Km. 112", "Victoria", "Entre Rios", "", "Argentina", "", "3436-423-171", "", "http://www.monacal.com.ar", "", "", "", "", "", "", "", "", "", "", ""
"e0e4f770-ca43-1728-f1ac-45742612ba24", "Desynth S.A.", "2006-12-04 13:43:36", "2007-03-15 21:40:12", "cae7b565-99a5-440a-73e4-45f991f9c947", "b5aabf8d-e845-576a-e54c-44bbbce72314", "", "0", "b5aabf8d-e845-576a-e54c-44bbbce72314", "", "", "", "", "Rivera Indarte 327", "", "Buenos Aires", "C1406DXG", "Argentina", "", "", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"744c50c4-0276-e9fb-82da-457427f30381", "Lafarmen S.A.", "2006-12-04 13:48:49", "2009-10-01 16:27:11", "2016eb50-d014-8533-f5c6-4623c37f6258", "b5aabf8d-e845-576a-e54c-44bbbce72314", "", "0", "b5aabf8d-e845-576a-e54c-44bbbce72314", "", "", "", "", "Esmeralda 923 piso 6° Of. B", "CABA", "Buenos Aires", "", "Argentina", "", "4313-9427", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"a66607d9-201d-136c-0ca2-45cc6cfa8942", "ZXX Contactos del Exterior", "2007-02-09 12:45:05", "2009-12-01 15:05:36", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "a301c60a-3a93-0569-e6cc-4403822426f3", "", "0", "a301c60a-3a93-0569-e6cc-4403822426f3", "", "", "", "", "", "", "", "", "", "", "", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"dc4e1fb3-87e2-a1d6-ad75-45d730e1df21", "CMPMedica", "2007-02-17 16:41:57", "2007-02-17 16:41:57", "a301c60a-3a93-0569-e6cc-4403822426f3", "a301c60a-3a93-0569-e6cc-4403822426f3", "", "0", "a301c60a-3a93-0569-e6cc-4403822426f3", "Reseller", "Media", "", "+65 6221 4788", "", "", "", "", "", "", "+65 6223 3788", "", "http://www.asia.cmpmedica.com", "", "", "", "", "", "", "", "", "", "", ""
"9bd70fa8-4c98-e689-02a9-4629052edba8", "Reckitt Benckiser", "2007-04-20 18:25:59", "2007-04-24 18:25:47", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "", "", "", "Ruta 36 Nº 8300", "Ingeniero Allan", "Buenos Aires", "1890", "Argentina", "", "4229 4800", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"868d6e33-6b99-a00d-70ac-462fa4ede99d", "Edgardo Villarreal", "2007-04-25 18:57:22", "2009-12-01 14:43:22", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "ef631713-5960-d8f7-6613-440381d8aa60", "", "", "", "", "Emilio Mitre 414", "", "Capital Federal", "1424", "Argentina", "", "", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"370a0bd1-4a2e-ce31-be86-4b9124111f93", "Anfema Farma", "2010-03-05 15:33:22", "2010-03-05 15:34:23", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "Chile 872", "San Isidro", "Buenos Aires", "", "", "", "", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"93d8ec8f-f832-f2dc-6bae-46430e6b4c5f", "DROFAR (Drog. Farmaceutica Arg.)", "2007-05-10 12:23:27", "2007-06-14 12:41:53", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "", "", "", "Juan B. Justo 2713", "", "Capital Federal", "1414", "Argentina", "", "4855-6348/3564/2893", "", "http://drofar.com.ar", "", "", "", "", "", "", "", "", "", "", ""
"a88a30e1-6af1-c1a4-580c-46485f17cde8", "Misblu", "2007-05-14 13:08:54", "2009-12-01 15:00:04", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "Compania Integral de Cosmetica", "0", "1", "", "", "", "4768-9533", "Tucuman 864", "San Martin", "Buenos Aires", "1650", "Argentina", "", "4767-8544", "", "http://www.misblu.com.ar", "", "", "", "", "", "", "", "", "", "", ""
"e02a0a5f-1788-144b-0f05-464b457e39a6", "HiSystem", "2007-05-16 17:53:58", "2009-12-01 14:58:55", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "Se dedican a Sistemas de Seguridad y desean llegar a las farmacias a traves de Kairos", "0", "1", "", "", "", "", "Av. San Pedrito 8 Piso 2
Of. D", "", "Capital Federal", "C1406EXN", "Argentina", "", "4637-6263 / 0786", "", "http://www.hisystem.com.ar", "", "", "", "", "", "", "", "", "", "", ""
